"","user_id","created_at","text","location","hashtags"
"118","970109612597895168","1563820324","Very sad to see #Sweden's racism rear it's head once again.

After letting #Jews be #harassed and attacked for years, #Sweden is now turning on people of color.

#ASAPRocky 
#FREEASAPROCKY 
#freeASAP 
#Antisemitism 
#racism 

https://t.co/6nHTCXY4Rf","New York, NY","c(""Sweden"", ""Jews"", ""harassed"", ""Sweden"", ""ASAPRocky"", ""FREEASAPROCKY"", ""freeASAP"", ""Antisemitism"", ""racism"")"
"119","970109612597895168","1563820293","@StatsSweden Very sad to see #Sweden's racism rear it's head once again.

After letting #Jews be #harassed and attacked for years, #Sweden is now turning on people of color.

#ASAPRocky 
#FREEASAPROCKY 
#freeASAP 
#Antisemitism 
#racism 

https://t.co/6nHTCXY4Rf","New York, NY","c(""Sweden"", ""Jews"", ""harassed"", ""Sweden"", ""ASAPRocky"", ""FREEASAPROCKY"", ""freeASAP"", ""Antisemitism"", ""racism"")"
"120","970109612597895168","1563820215","@SteveHarveyFM Very sad to see #Sweden's racism rear it's head once again.

After letting #Jews be #harassed and attacked for years, #Sweden is now turning on people of color.

#ASAPRocky 
#FREEASAPROCKY 
#freeASAP 
#Antisemitism 
#racism 

https://t.co/6nHTCXY4Rf","New York, NY","c(""Sweden"", ""Jews"", ""harassed"", ""Sweden"", ""ASAPRocky"", ""FREEASAPROCKY"", ""freeASAP"", ""Antisemitism"", ""racism"")"
"121","501994328","1563820307","That’s sad. We thought you might be different. Welcome to the herd Representative. #GroupThink https://t.co/OzkM24IYrT","Massachusetts","GroupThink"
"122","507758957","1563820297","@MikeDrucker Got a big case of the #sad","Washington, DC","sad"
"123","1115011224888995840","1563820288","Great piece on @charliekirk11
and @TPUSA

#TheSquad #Trump
https://t.co/5EO6BayBs0","Los Angeles, CA","c(""TheSquad"", ""Trump"")"
"124","26265292","1563820285","Why did you get the Nobel Peace Prize and not me? Sad! #TrumpGreetingCards https://t.co/HJO5jFO0P5","Texas, USA","TrumpGreetingCards"
"125","3255161462","1563820283","It’s way too sad about what’s happening in Hong Kong right now . It’s 2019 why it changes back to 90s gangster everywhere with the government permission ! #Hong Kong #香港 #Hongkongwarning #HongKongProtest https://t.co/ToHKvw7ToI","Los Angeles, CA","c(""Hong"", ""香港"", ""Hongkongwarning"", ""HongKongProtest"")"
"126","1127585649115181056","1563820260","#9YearsOfOneDirection i'm sad https://t.co/eAI2JBsq2Y","nowhere","9YearsOfOneDirection"
"127","1146614260002361345","1563820258","I really don’t like #hateful people...they suck
#peoplesuck","Earth","c(""hateful"", ""peoplesuck"")"
"128","821890279208873985","1563820241","My best friend is contemplating going back to a lower paying job in order to get state health insurance because the extra money she makes at her serving job wouldn't be nearly enough to pay for premiums, copays, deductibles, etc. I wish it wasn't like this for so many people.#sad https://t.co/Q1C2ABasnc","","sad"
"129","95991547","1563820210","How are your #soffits? Do they look sad like this #soffit? 
Well, we have the sure for sad #soffit.
A replacement and repaint with your next exterior painting project!
WE FIX THIS ALL THE TIME!

972-867-9792 | https://t.co/aFw3oEBl4l https://t.co/w4M7htfDs4","Plano, Texas","c(""soffits"", ""soffit"", ""soffit"")"
"130","1052880405714661382","1563820177","@moriyakari @JudgeWashingto1 @alllibertynews @faznahmad @FreeThoughtsPod 2) away. So sad that western civilization’s last hope, the USA, has had the cancer of progressivism metastasize. #PutThatInYourPipe  #PatHeads #WarriorLegion","Pennsylvania ","c(""PutThatInYourPipe"", ""PatHeads"", ""WarriorLegion"")"
"131","1121069460222369793","1563820126","I'm sad. And goodbye.😔💜
#MTVHottest BTS @BTS_twt","Utopia.","MTVHottest"
"132","1121069460222369793","1563819478","@ksjthighs Bro... Don't put salt over my wounds.😔
I'm sad.
#MTVHottest BTS @BTS_twt
#NoWorriesWeHaveNamjoon
😔","Utopia.","c(""MTVHottest"", ""NoWorriesWeHaveNamjoon"")"
"133","816823639836389376","1563820121","@starlasworld @shossy2 @IvankaTrump This is what stage 4 #TrumpDerangementSyndrome looks like, sad. 😜","Washington, DC","TrumpDerangementSyndrome"
"134","418370475","1563820103","Haven’t been this down and sad since the show ended after no word from comic con #sixseasonsandamovie","Greendale","sixseasonsandamovie"
"135","2990234132","1563820101","@ann_cannon What is sad and disturbing about someone like Miss Collins being phony as a #Senator, is that those few who are dedicated to doing what is good and are not corrupt suffer because of this. Hell is waiting for sleazy individuals. Karma is a b****.","Tucson, Arizona","Senator"
"136","4896569386","1563820059","Extremely sad, Democratic lawmakers promised that they would waive #Paygo on important provisions, yet they passed these cuts under #Paygo. https://t.co/u9yyKSC4tX","South Carolina, USA","c(""Paygo"", ""Paygo"")"
"137","815582924","1563820040","I’m a little (ok, a lot) sad to not be at  #gehring19 right now, but I am so proud of @TheASCA  central office team, all the faculty, the track coordinators, and chair Bonnie Taylor for what they’ve put together.   Have a FANTASTIC week!!","Austin, TX","gehring19"
"138","159258994","1563819990","This makes me so sad. For Al and for our country. We lost a great senator who’s life and legacy have been callously tainted forever. It’s just so wrong. #MeToo https://t.co/wU4pKhRhUP","California","MeToo"
"139","1134284333697699841","1563819985","As much as I enjoy watching wrestling,  the fact that Vince McMahon would rather pay someone to sit on the shelf,  instead of allowing them to appear on another promotion is sad.  #AEW #WWE @AEWrestling @wwe #ProWrestling","Maryland, USA","c(""AEW"", ""WWE"", ""ProWrestling"")"
"140","748881977034547200","1563819968","#NowPlaying Sad Days Are Over-Remix by Shaneen Bonner #Gospelgrind at https://t.co/N8OTrtx4C0 #gospelgrind #nowplaying","Tuscaloosa, AL","c(""NowPlaying"", ""Gospelgrind"", ""gospelgrind"", ""nowplaying"")"
"141","574011997","1563819946","Lion king is so sweet.  To be honest I have zero recollection of the cartoon anymore lol.  I’m watching this not knowing what’s gonna happen.  But I’m so sad and hope Simba finds out he didn’t kill his dad. Habibi.  #tweetingwhilewatching #lionking","Kentucky, USA","c(""tweetingwhilewatching"", ""lionking"")"
"142","755448294323527680","1563819936","@RepSwalwell @realDonaldTrump Hes Our President and Just Like @GenFlynn Part of his Duties is to Meet with World Leaders, and Sad that Democrat Socialists didnt have the Upper Hand in those Meetings? Unlike #RenegadeObama who Secretly #HotMic ""Tell Vladimir Ill Be President Soon, And We Will Talk Then""","Missouri, USA","c(""RenegadeObama"", ""HotMic"")"
"143","1016417964973744128","1563819898","Lost some of the carb weight I gained recently! #Yes2Meat Still trying to go #carinvore, but spouse keeps wanting me to eat some veggies/fruit. Sticking with water as my beverage of choice though. Food journey so far: SAD,#Vegan,#Keto,#Paleo. Just trying to find a healthy diet.","Portland, OR","c(""Yes2Meat"", ""carinvore"", ""Vegan"", ""Keto"", ""Paleo"")"
"144","126354183","1563819876","I learnt that the most cunniest and deceving and unreal people in that house are the Igbo boys. It's sad am an Igbo girl but it's the truth #BBNaija #BBNaija2019","Home","c(""BBNaija"", ""BBNaija2019"")"
"145","170340479","1563819804","It’s interesting and I think it is very sad that those plants may have been very useful to give to a legal shop to evaluate for cancer and other medical purposes. This is legal now. They need to stop interfering. They allow heroine in homeless go wild on streets. 😡🤷🏼‍♀️ #California https://t.co/l2YOHub29L","California, USA","California"
"146","2237115175","1563819760","It’s painfully sad sad listening to @realDonaldTrump try to pretend he knows anything #TrumpHasBrainWorms #DonTheCon #DementedDon #Trump https://t.co/0f4jaUkDa1","","c(""TrumpHasBrainWorms"", ""DonTheCon"", ""DementedDon"", ""Trump"")"
"147","1119391856","1563819742","@GlobalHigherEd Sad day for public #higherEd","Carrboro, North Carolina","higherEd"
"148","31127570","1563819727","so #metal that @Metallica and @LiveNation want to screw fans. at least we know who is the real Master of Puppets. its Sad But True. i guess Nothing Else Matters. will this go Unforgiven? ok, im done.

https://t.co/PYWGop3dYG","Chicago, Illinois","metal"
"149","111484749","1563819717","@GOPChairwoman The aforementioned are are either habitual liars, or are willing to turn anything into a political football, into order to divide Americans... Either way, none are worthy of representing any district or state, with the USA.  #Sad","Blue Springs, MO","Sad"
"150","439692468","1563819714","I am sending this condolence note on Trump Doral notepaper because it’s the best paper in the world, the other cards were lame. The fake news media says I’m playing golf instead of coming to the funeral. Not true! They hate me! Sad! 

Warmest condolences #TrumpGreetingCards","Virginia Beach, VA","TrumpGreetingCards"
"151","15064817","1563819708",".@realDonaldTrump This is your daily 'You're a twat' tweet. That is all.
#TrumpsTerrifiedOfMueller #MondayMotivation #sad #tinydickedorangeasshat","New York, NY","c(""TrumpsTerrifiedOfMueller"", ""MondayMotivation"", ""sad"", ""tinydickedorangeasshat"")"
"152","1114946944990961664","1563819695","i am sad because of you 1d
#9YearsOfOneDirection","earth","9YearsOfOneDirection"
"153","948284464253333504","1563819673","Wow this is so sad! Art Neville is a legend https://t.co/q10LGuZVPw #NOLA #Music #NewOrleans","St Paul, MN","c(""NOLA"", ""Music"", ""NewOrleans"")"
"154","809256872","1563819652","Greetings from your President remember there was NO COLLUSION! Of course this card doesn’t talk about the best economy since the “begining of presidence EVER!” You can donate to my 2020 campaign here. If not, SAD! #TrumpGreetingCards","South Salt Lake, UT","TrumpGreetingCards"
"155","1091216816","1563819646","@marklevinshow Sad to say Chris Wallace is NOT a good Journalist! He seemed to be asking questions like he worked for the @DNC #Journalists have to remember to be impartial!","Las Vegas, Nevada","Journalists"
"156","1112764093646229504","1563819612","@derrickresists @Lindaisout1 @Nicoxw1 I think he likes you Derrick 😂😂😂 #sad #run #ew 😁","United States","c(""sad"", ""run"", ""ew"")"
"157","459690206","1563819580","@ohheyjenna @alieward You'vs been insulted and offended by plates. You've definitely reached peak adult on that one. #JustAPlate #DontBuyIt     Also, nothing wrong with portion control, it's a good way to lose weight and eat healthily. #Sad","Virginia, USA","c(""JustAPlate"", ""DontBuyIt"", ""Sad"")"
"158","3311069719","1563819571","@girlsreallyrule ....Israel will take more of the brunt of this bully bullshit than the US and the little reality tv show host/dictator doesn’t understand this. #sad","Illinois, USA","sad"
"159","176561536","1563819561","BAAAHAAAHAA.... So poetic that we find @TimbersFC is the real greater green after this sad proclamation.     🌹🌲&gt; 🎣 Sorry not sorry @SoundersFC  #RCTID #PTFC https://t.co/m8pHRYNWrS","Portland","c(""RCTID"", ""PTFC"")"
"160","428689367","1563819535","@karmacamilleon1 @LaurenPozenWSB Maybe the tactic of #FakeHateCrime is becoming less effective! It’s really sad...making up fake hate crimes dilutes the real hate crimes!","Tuscaloosa, AL","FakeHateCrime"
"161","16564860","1563819518","@texasdemyall @Ex_Reporter @AmandaMarcotte @NewYorker She never followed me &amp; went out of her way by doing a search of tweets with which to disagree, attack, dogpile, then block tweeter. It’s surreal &amp; #SAD as Donny would say.","Penbrook, PA","SAD"
"162","25749901","1563819496","#GlobalSpotlight #aubreyshine💎 #middayparty #105kjamzapp 
#Repost @theshaderoom with get_repost
・・・
TSR STAFF: Brianne D! beedev_
______________________________________
#Roommates, it's sad day when banana pudding… https://t.co/T4lr7prq1A","Tulsa, Oklahoma","c(""GlobalSpotlight"", ""aubreyshine"", ""middayparty"", ""105kjamzapp"", ""Repost"", ""Roommates"")"
"163","28271449","1563819495","It makes me so sad for what was lost. I read this piece and it clears Al Franken in my mind. Many of the Senators who urged him to resign now regret their actions. The strength of the burgeoning #MeToo movement was used/misused against a leading light on the left. #DueProcess https://t.co/oP3A4YVqSl","Australia","c(""MeToo"", ""DueProcess"")"
"164","370370194","1563819489","Another sad reminder - due diligence is critical. Be sure Counsel is part of your team. Utahn dies after weight-loss surgery in Mexico - https://t.co/v122lyKXqY #GoogleAlerts #medicaltourism #medicaltravel https://t.co/sR0qLpLf1X","Portland, Oregon","c(""GoogleAlerts"", ""medicaltourism"", ""medicaltravel"")"
"165","965245843073880066","1563819456","@gtconway3d @realDonaldTrump My thoughts and prayers are with you during this sad and difficult time.

If I was there, I would have run in and saved everyone...even if I didn’t have a weapon.

#TrumpGreetingCards","United States","TrumpGreetingCards"
"166","565779065","1563819455","@itsericathomas Erica, I just watched the entire press conference. Looks like trying to jump on the racism train is going to derail your political career. How sad when people have to make things up for attention. #youaretheracist!","Fairfield County","youaretheracist"
"167","41691587","1563819449","#lionking was OK but they took out some interesting parts #birdyboiler #wedidntknowhewasyourson #ed and sad about #beprepared and twerking hyenas","Raleigh, NC","c(""lionking"", ""birdyboiler"", ""wedidntknowhewasyourson"", ""ed"", ""beprepared"")"
"168","24336436","1563819444","#HongKongProtests @CNN protesters in Hong Kong are extremely courageous. Sad and frightening side is China will step in. China will use heavy hand if the protest keep going with this passion. Hong Kong is China’s jewel.","Irvine, CA","HongKongProtests"
"169","1153107513795125248","1563819443","Just think, people with super loud exhausts on their motorcycles/cars, literally paid thousands of dollars for attention as grown adults....how #sad","Massachusetts, USA","sad"
"170","3586721413","1563819386","@snickletweet @ShadowKnight506 @ElvisTheAlienTV How much of a sad and petty person do you have to be to falsely accuse someone of rape, lie and refuse to apologize to that person when they’re proven innocent, and then attempt suicide to save face?I have no pity for this person, especially after all the attempt.But #luv amirite https://t.co/QHiYUQ5OKP","Atlanta, GA","luv"
"171","31244754","1563819377","@BernieSanders Wh@ Happened 2U Bernie? Seems You’ve Become A Soulless Hypocrite #Paid4Politician. Sad Part IZ... If You Would Have Stayed Above The Bar You Would Of Had A Chance On GP, BUT NOW: You Swimming Like A Rock 👇“We Don’t Need An Insult Artist 👇” https://t.co/YVRWm2VbXf","","Paid4Politician"
"172","69963323","1563819375","Best wishes, and such and such. So, that 2016 election, won it bigly. Still thinking and talking about it. Sad!

#TrumpGreetingCards","Los Angeles","TrumpGreetingCards"
"173","992265607285362688","1563819359","If he kills her mom I’m gonna be really sad 🤧☹️ #moneyhiest","Jamaica","moneyhiest"
"174","796198645242572800","1563819315","@RobThomas I’m hurt. I’m sad. I’m disappointed. But I get why you did what you did. Just tell me you’ll atleast go back to the original intro song in season 5 and we’ll call it some what even. #justiceforlogan #VeronicaMarsSeason4","San Francisco, CA","c(""justiceforlogan"", ""VeronicaMarsSeason4"")"
"175","376182963","1563819313","Truthfully Angelica needs to create space from her mom and Jason too. She needs therapy. She is a beautiful woman but you can just see that her self worth and esteem is not at it's highest. She ALWAYS looks sad. She needs to be on her own zipping and zoin it lol LIVING #smothered","North Carolina ","smothered"
"176","1122982430141378560","1563819305","$end you useless mutts. Y'all are sad today. 

#findom https://t.co/7SSlntM14N","Washington, USA","findom"
"177","237509961","1563819288","@MatthewJshow @realDonaldTrump WE being the new code word for racists? #sad","orlando, fl","sad"
"178","324074432","1563819252","The fact that I’m watching the finale to #BigLittleLies and there isn’t a season 3 makes me so sad!","Lexington, KY","BigLittleLies"
"179","27430496","1563819204","Drew a rare smile from my sad boy Merlon. #aasimar #oc #dnd https://t.co/MkuNFABbtS","USA","c(""aasimar"", ""oc"", ""dnd"")"
"180","787107158542454784","1563819144","Sad &amp; Senseless tweet of the week. #noconfidence https://t.co/3vaafJdd9H","New York, USA","noconfidence"
"181","1223095710","1563819128","@CJusticeTO @JustinTrudeau @BillBlair ""Concentration camps?"" Oof! Clearly you have not watched the video or heard testimony from border security officials. Nor do you mind offending thousands of Jewish families who had their families killed in actual concentration camps. Sad. SMH. #LiberalHypocrisy #Liberalism","Ontario, Canada","c(""LiberalHypocrisy"", ""Liberalism"")"
"182","1334979337","1563819109","@grindingdude Wow...so sad! They must not know Americas laws. You know like all those Democrats that want abortion legal just minutes after birth. Or maybe b/c they're not legal and never took the citizenship classes the legal way. Either way it's Democrats fault. @realDonaldTrump #Trump2020","USA","Trump2020"
"183","1080282848417009665","1563819094","@EnkJett @OhSoFrieda @Kat_Baybay @MichelleRFair @puffnstuff08 @only_a_bill @Tootie3341 @impettyasfuck @RobertOnHisWay @anthonykbdavis2 @Patrici95843482 @FireflyRaine @E_ShaManagement @trshwat @dreah1128 @IAdoreURFace @chbrugge @3xOscarWinner @Doinglifeeasily @Jasam4eva22 @OgJasam2018 @L_Barr @HRenewedHope @CarsonandZendal @pinkwickedlove @graysonpink @StormXMunroe @sbsunkins @IonlycarryLV @ProudNanaK @joliehaitian79 @naifar27 @paula_30throad First Lucky is a deadbeat dad now Dante is a deadbeat dad.  All this show like is serial rapist and that sad someone need to do something about this #GH need help","Miami, FL","GH"
"184","2591701026","1563819094","@nojumper Sad what people do for the clout now and days 🤦🏽‍♂️😴 #BitchMade","Boston, MA","BitchMade"
"185","270021848","1563819047","#MotivationMonday - My Little Motivator
.
This is our little #BlindDog Evie Roux. When we got the news that her eye-sight was failing FAST… we were totally not prepared and were devastated. We were sad, upset, and… https://t.co/jjvRZzG0pV","Louisiana","c(""MotivationMonday"", ""BlindDog"")"
"186","2798646756","1563819043","Sad songs make me happy #MondayEnergy","Orange County, CA","MondayEnergy"
"187","40303524","1563819037","I am so sad. He was a wonderful actor. RIP #DavidHedison. Whether he was a man with a fly head, a spy named Felix, or the Captain of a submarine, he was always terrific. And on an objectification note, very handsome. https://t.co/vKg8Hmuyl8","Fort Lauderdale","DavidHedison"
"188","305358883","1563819012","You know it’s really sad how #YouTube and other digital networks and platforms are silencing creators not just creators of content like my own but artist as well. I’ve seen two artist who I tend to enjoy their music be shutdown either for Cover art or controversial lyrics.","Texas, USA","YouTube"
"189","3294965614","1563819006","I enjoy the therapist memes, but if I ever heard a therapist use “we” like that it would annoy me SO MUCH! 

What do *we* do when we’re sad? I dunno what *you* do, therapist, but *I* do what I want! I’m not a preschooler! 😝 #AlwaysContrarian #YouDontKnowMe https://t.co/79cTh6LnlR","University of Pittsburgh","c(""AlwaysContrarian"", ""YouDontKnowMe"")"
"190","16838189","1563818992","Nannies: what’s the best hand me down you’ve got from your (much wealthier) employers?  My new frontrunner is “two sets of barely used Brooklinen bedsheets,” but don’t think I don’t sometimes get sad my MB wears a bigger shoe size than me... #nannylife #noshameinourhandmedowngame","Washington, DC","c(""nannylife"", ""noshameinourhandmedowngame"")"
"191","937534982704238592","1563818976","@CBSNews And #POTUS says it’s a lie. Too bad he lies everyday so we have no way to decipher who to trust. Sad day when I can’t tell if I should trust #Iran or @realDonaldTrump","Manhattan, NY","c(""POTUS"", ""Iran"")"
"192","806786","1563818912","A mere $4 per person - that’s how little Equifax and regulators value your data. Another sad milestone in enabling #SurveillanceCapitalism right after the ridiculously small FB fine. @michaelgrothaus @Fakeit_Book","94107","SurveillanceCapitalism"
"193","250214691","1563818831","@ShamrockKen @OldWrestlingPic So sad that you won't be on too. 😔 When I really got into wrestling in late 1998, you were my very first favourite. (My first of 180+ wrestling figures was a Shamrock!) I was heartbroken when you left! @WWE should have invited you tonight. #RAWReunion","Northern Ontario, Canada","RAWReunion"
"194","1135710927049887745","1563818813","He hurt you....so why not go back because maybe this time he’ll be different #MondayMood #Relationship #BROKEN #sad","Nowhere","c(""MondayMood"", ""Relationship"", ""BROKEN"", ""sad"")"
"195","1006165181871910912","1563818806","@JoeBiden Very Sad!!!!
#TrumpsTerrifiedOfMueller","Palm Valley, FL","TrumpsTerrifiedOfMueller"
"196","95755321","1563818782","I just lost my very precious #meisturstuck limited edition #pen #sad","Canada","c(""meisturstuck"", ""pen"", ""sad"")"
"197","16151835","1563818770","If #TheLionKing redux had featured nature documentary commentary from David Attenborough, we might have had a half-interesting film on our hands... https://t.co/R9MkYcoYMy","NYC","TheLionKing"
"198","3264908096","1563818603","@NBCNews Idiot!! That’s a nuclear bombing.  Every president since the start of that war could’ve said that but because of them not having to state the obvious and those presidents not being INSECURE they didn’t need to.  #SAD","United States","SAD"
"199","3264908096","1563818755","@ABC Idiot!! That’s a nuclear bombing.  Every president since the start of that war could’ve said that but because of them not having to state the obvious and those presidents not being INSECURE they didn’t need to.  #SAD","United States","SAD"
"200","3264908096","1563818741","@MSNBC Idiot!! That’s a nuclear bombing.  Every president since the start of that war could’ve said that but because of them not having to state the obvious and those presidents not being INSECURE they didn’t need to.  #SAD","United States","SAD"
"201","442976929","1563818720","#FakePresident is the most hated man on the planet today. Terrible ratings. SAD. https://t.co/WpubKHTNiG","Louisa, VA, USA","FakePresident"
"202","14126761","1563818688","@MelparkerMel I was worried it was tied into the Ed schemes. This was much more sad. :( #thearchers","East Austin, TX","thearchers"
"203","728076621169590273","1563818647",".@JaneMayerNYer already destroyed her credibility during the Kavanaugh coverage. Now she's back to obliterate whatever is left. And further proof that #MeToo is a just a political weapon and not something people actually take serious. Beyond sad.","Houston, TX","MeToo"
"204","902270347","1563818637","Incredibly sad to hear of the passing of #ArtNeville #RIP #PoppaFunk 
#NOLA #Legend #theMeters #NevilleBrothers #FunkyMeters https://t.co/Xv1Ph4VXNw","San Francisco, CA","c(""ArtNeville"", ""RIP"", ""PoppaFunk"", ""NOLA"", ""Legend"", ""theMeters"", ""NevilleBrothers"", ""FunkyMeters"")"
"205","616520533","1563818554","New #Music! Lu and Deborah #SAD
https://t.co/tIEr6v2N7j","Texas","c(""Music"", ""SAD"")"
"206","879619983562625024","1563818545","Sad that no Teaser yet for this world tour 😭😭
#BioRhythm
#KimHyunJoong
https://t.co/7fETWIDJid","Den😏","c(""BioRhythm"", ""KimHyunJoong"")"
"207","1345526761","1563818532","omg it’s #9YearsOfOneDirection and i’m really sad, i miss them 😥","Statesboro, GA","9YearsOfOneDirection"
"208","955835095448825856","1563818531","i am so sad #9YearsOfOneDirection","Los Angeles, CA","9YearsOfOneDirection"
"209","27937887","1563818531","Graveyard of Horror or Necrophagus (1971) https://t.co/d1vnz5zuIh is a ghastly amateurish mad scientist experimenting on himself in an old castle. Sad #horror #scifi","San Diego, California","c(""horror"", ""scifi"")"
"210","950061456120262656","1563818523","This was _epic_ in the truest sense of the term. I'm sad that ToA is over (and only a little sad there wasn't a TPK), but I'm so excited to hear what they do next! #DnD #actualplay #podcast https://t.co/ypg388G9XX","Tallahassee, FL","c(""DnD"", ""actualplay"", ""podcast"")"
"211","1038618529212321792","1563818511","@Pokemon For once, I'm really contemplating on not buying a Pokemon game. It's so sad to see how it has ended up recently. #PokemonDeservesBetter","Orland Park, IL","PokemonDeservesBetter"
"212","436794501","1563818501","Yeah, @LindseyGrahamSC, what did happen? Oh, that's right, you're a partisan hack who'll do anything for attention. You crave the power and the spotlight so much, don't you? #Sad I can't wait to vote for whoever is running against you! https://t.co/7DRzgVsiaY","Columbia, SC","Sad"
"213","51589034","1563818488","@RosannaMaga @justinbieber @realDonaldTrump Lil' Donnie's created ""crisis"". What a duufus!  What a Bigly Liar. A Very Sad 🤡
Make America America Again #MAAA","Great American Desert","MAAA"
"214","33977481","1563818476","People will do anything at this point for clout, literally just to be famous 🤣😂🤡 #catfishmtv like did the girl Taylor really think she’d get famous off one episode of catfish 😭😂 sad life","Wonderland","catfishmtv"
"215","1039522809465188352","1563818426","@CapersQ @JackNationalist @PpcYukon @unoffensiveAt @TheBenKline1 @mayoushtak @RachieBabe079 @SexySloth_01 @anna_938 @grannycindy57 @magiver1001 @leighgt @ITS_LIISA_ @Michell82410861 @Phen117 @al_schmucko @Herb71295950 @munch289 @CanArm2011 @GayleneSass @NewImproved9 @HaveWeAllGoneM1 @calybo62 @OtagoGrad @AllThySons01 @JohnAll63815927 @marckovvvvv @DestinyParadigm @HedinBill @MaelColum @DaneMckerness @ThedeplorableM @AGRichard1 @Charlie55017434 @palevell @thereds8 @jmclennan8 @traceitback @MarkMe60 @trishshirlaw @PaulSR36855907 @RickRed10 @jeffg463 @Cherylscotian1 @Orkidnut @RickClarke2017 @Lyndamathews25 @sideshow_bo @CPC_HQ @MichelleRempel And yet you have provided zero response to Scheer’s obvious liberalism.   Price on carbon, Open Migration, suppression of free speech, support for the UN, ongoing deficits, crony capitalism, anti-family trans agenda.
But you sure do like to insult people.   Weak and sad. #PPC2019","Ottawa, Ontario","PPC2019"
"216","234804731","1563818410","waited so long for an actual @JYPETWICE tour and they delivered 100000000% sad without Mina but  I hope she is doing good and comes back stronger then ever. My girls shined like the beautiful angels they are. #TWICELIGHTSinNEWARK #TWICELIGHTSinNJ #TWICELIGHTS #TWICELIGHTSinUSA","New York, NY","c(""TWICELIGHTSinNEWARK"", ""TWICELIGHTSinNJ"", ""TWICELIGHTS"", ""TWICELIGHTSinUSA"")"
"217","17882594","1563818369","@bone_jt @Jerly1970 @jlvallas @GovBillWeld @realDonaldTrump Bot didn't read the Mueller Report. #Sad https://t.co/4YTdxtT81N","Northern California","Sad"
"218","17659534","1563818362","@realDonaldTrump Says the wannabe dictator.   #Sad  #RepeatingLiesDoNotMakeThemTruth","America","c(""Sad"", ""RepeatingLiesDoNotMakeThemTruth"")"
"219","3093718498","1563818343","not even 48 hours out of surgery and i miss watching @AchievementHunt like they’ve been away for years #sad","Maine","sad"
"220","68112221","1563818333","A truly sad day. https://t.co/gFeOLI8820 #valencestreet #nawlins #meters #nevillebrothers #hawkett #bornthesamedayasJamesBooker https://t.co/2wt5EVgHGW","Hattiesburg, MS","c(""valencestreet"", ""nawlins"", ""meters"", ""nevillebrothers"", ""hawkett"", ""bornthesamedayasJamesBooker"")"
"221","1053465678139850752","1563818328","im sad. #9YearsOfOneDirection","Virginia, USA","9YearsOfOneDirection"
"222","4188183502","1563818323","@srihicks @RED_IN_PA @gatewaypundit Oh! I have white dog, too!! 😂🙄 #Sad #Ridiculous #LibsAreCrazy","United States","c(""Sad"", ""Ridiculous"", ""LibsAreCrazy"")"
"223","148649366","1563818321","@mullings_clive @RJR94fm #RJRHOTLINE we regularly encounter business places that breach our rights with our legal tender. The caller reporting that @FLOWJamaica wouldn’t reconnect her service after $30 was not paid and they don’t take coins. Sad what’s @TheOURja doing?","Kingston Jamaica","RJRHOTLINE"
"224","1092919601464250374","1563818296","@_dmock9888 Not as Sad as Me. 🥴😢 Thunder Valley Main this weekend Doh! #charmedlife @TVPokerRoom","Portsmouth, NH","charmedlife"
"225","431306808","1563818287","@FullFrontalSamB @marwilliamson Sam, I *sometimes* find you to be really funny. Like I could appreciate the Marianne Miracles Whip. This is not funny and honestly, just sad. Is it because the #orbgang of meme-makers is stealing your thunder? That's the only legit reason I could think of as to why you'd say this","North Carolina, USA","orbgang"
"226","993874998979801088","1563818284","Outside: 

Happy Birthday!

Inside:

Presidential harassment!!! Sad!!!

 #TrumpGreetingCards","Los Angeles, CA","TrumpGreetingCards"
"227","985580713","1563818250","2020 Democrat bemoans identity politics, says it's being used2 'tear people apart' https://t.co/F0K9wFyemY #FoxNews Th media &amp;Ds use subjective words-Example- squad using skin color for their own purpose- if ur white skin &amp;hve brown DNA-ur not accepted by Squad- SAD @nytimes @CNN","Medford NJ","FoxNews"
"228","50104753","1563818226","It makes me so sad because I loved s4 until those last minutes. #VeronicaMars @veronicamars @RobThomas","Norway","VeronicaMars"
"229","35577888","1563818208","@GOPChairwoman @realDonaldTrump So sad. The Mueller Report literally says it does NOT exonerate Trump.
#Gaslighting 
#GOPLies","Carrollton, Texas","c(""Gaslighting"", ""GOPLies"")"
"230","1033058483602636802","1563818183","I have been neglecting my Twitter chats and it makes me sad. Have been so busy. Sorry #PLN but will try to get better!!","Minnesota, USA","PLN"
"231","48480374","1563818147","Sounds like #POSotus is projecting... Sad. https://t.co/D1ufL3ctQP #TrumpsTerrifiedOfMueller #ImpeachDonaldTrumpNOW #PoorDonnyPlaysTheVictim #ShutTheFuckUpDonny https://t.co/XowZd3yD00","Denver","c(""POSotus"", ""TrumpsTerrifiedOfMueller"", ""ImpeachDonaldTrumpNOW"", ""PoorDonnyPlaysTheVictim"", ""ShutTheFuckUpDonny"")"
"232","127060637","1563818144","I remember how I felt coming home to a cup on my computer that said ""queen"". 

Thinking of my king today. He and my galaxy; the only two I won't get to see before I leave. 

One living, one dead. 

I miss them. 
And so it goes. 
I am sad; 
Yet here I go. 
#GoBeGreat 
#DoBetter","United States","c(""GoBeGreat"", ""DoBetter"")"
"233","4176169007","1563818137","STOP IM GETTING SO SAD AND ITS NOT EVEN THE RIGHT DAY #9YearsOfOneDirection https://t.co/8DpcMVuFdq","blm","9YearsOfOneDirection"
